person_node,person_name,person_entry_id,resolution,organisation_node,organisation_name,role,tie_source,organisation_founded_year,page,page_url,evidence,organisation_name_raw
L1912-01334,GUILLEMART Robert,L1912-01334,resolved,ORG:magasins generaux du centre du sahel,Magasins généraux du Centre du Sahel,director,person_entry_statement,,217,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f241.item," d'honneur, off. d'Académie. Négociant; directeur des Magasins généraux du Centre du Sahel, av. Bouclier. Sousse. Président de la ",Magasins généraux du Centre du Sahel
L1912-01334,GUILLEMART Robert,L1912-01334,resolved,ORG:chambre mixte de commerce et d agriculture du centre,Chambre mixte de commerce et d'agriculture du Centre,president,person_entry_statement,,217,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f241.item," Centre du Sahel, av. Bouclier. Sousse. Président de la Chambre mixte de Commerce el. d'Agriculture du Centre; membre de la ",Chambre mixte de Commerce el
L1912-01334,GUILLEMART Robert,L1912-01334,resolved,L1912-00721,Conférence Consultative,member,person_entry_statement,1891,217,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f241.item,"e Commerce el. d'Agriculture du Centre; membre de la Conférence Consultative (2' collège, 6' cire); agent consulaire ",Conférence Consultative
L1912-01335,GUILLOCHON Lucien,L1912-01335,resolved,ORG:jardin d essais el professeur a l ecole coloniale,Jardin d'essais el professeur à l'Ecole Coloniale,director,person_entry_statement,,217,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f241.item,"Duval, à Versailles; jardinier en chef, administrateur du Jardin d'essais el professeur à l'Ecole Coloniale. d'Agriculture de Tunis ; secr. gén. de",Jardin d'essais el professeur à l'Ecole Coloniale
L1912-01340,GUNG'L J.-N.,L1912-01340,resolved,ORG:association des secretaires de redaction,Association des secrétaires de rédaction,member,person_entry_statement,,217,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f241.item,"nale-mobile); camp, en Afrique 1872-74. Membre de l'Association des secrétaires de rédaction (Paris). Syndic du Syndicat de la. Press",Association des secrétaires de rédaction
L1912-01390,HARTMAYÉR Jacob-Emile,L1912-01390,resolved,ORG:comite d hivernage de la tunisie pour djerba et la region,Comité d'hivernage de la 'Tunisie pour Djerba et la région,delegate,person_entry_statement,,224,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f248.item," France honor. (30 avril 1.895). Membre délégué du Comité d'hivernage de la 'Tunisie pour Djerba et la région. En 1885,. a organisé à Gafsa les servi",Comité d'hivernage de la 'Tunisie pour Djerba et la région
L1912-01390,HARTMAYÉR Jacob-Emile,L1912-01390,resolved,ORG:chambre mixte de commerce et d agriculture du centre,Chambre mixte de commerce et d'agriculture du Centre,member,person_entry_statement,,224,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f248.item, à compétence étendue de 1.884 à 1.895. Membre de la Chambre mixte de commerce et d'agriculture du Sud (Sfax) (21 janv. 1900); vice-président d,Chambre mixte de commerce et d'agriculture du Sud
L1912-01391,HASSAN Mehmed,L1912-01391,resolved,L1912-00556,Cercle Tunisien,member,person_entry_statement,1908,224,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f248.item,édecin à l'hôpital militaire de Smyrne. Membre du Cercle Tunisien. A publié une brochure sur «le diabète»,Cercle Tunisien
L1912-01393,HASSID Victor,L1912-01393,resolved,ORG:credit commercial tunisien,Crédit Commercial Tunisien,director,person_entry_statement,,224,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f248.item,"876, 'Tunis. Directeur d'assurances el, directeur du Crédit Commercial Tunisien, 5, rue d'Italie, Tunis. ETUDES : Ecole",Crédit Commercial Tunisien
L1912-01394,HAUT Paul DE,L1912-01394,resolved,ORG:mines du chouischia par soukel arba,Mines du Chouischia par Soukel-Arba,director,person_entry_statement,,225,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f249.item,ff. du Nichan-Iftikhar. Ingénieur. Sous-directeur des Mines du Chouischia par Soukel-Arba (Tunisie). ETUDES : Institut de chimie a,Mines du Chouischia par Soukel-Arba
L1912-01423,HOUDE Gaston,L1912-01423,resolved,ORG:caisse de credit agricole d ain el asker et bir m cherga,Caisse de Crédit agricole d'Ain-el-Asker et Bir-M'cherga,president,person_entry_statement,,229,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f253.item,avocat à la cour d'Aix; avocat à Tunis. Président de la Caisse de Crédit agricole d'Ain-el-Asker et Bir-M'cherga. Création du domaine agricole et vitico,Caisse de Crédit agricole d'Ain-el-Asker et Bir-M'cherga
L1912-01428,HUARD Ferdinand-Isidore,L1912-01428,resolved,ORG:gouvernement du protectorat nu congres de la mutualite coloniale et,Gouvernement du Protectorat nu Congrès de la Mutualité coloniale et,delegate,person_entry_statement,,230,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f254.item,"e, le Loir-et-Cher et sur la Mutualité. Délégué du Gouvernement du Protectorat nu Congrès de la Mutualité coloniale et des pays de protectorat Alger-Tunis. 1.905.",Gouvernement du Protectorat nu Congrès de la Mutualité coloniale et
L1912-01429,HUC Albert-Victor-Isidore,L1912-01429,resolved,ORG:societe de bienfaisance francaise de tunis,Société de Bienfaisance française de Tunis,founder,person_entry_statement,,230,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f254.item,chuiggui (Tunisie). Ancien président et membre fondateur de la Société de Bienfaisance française de Tunis. Ancien vice-président de l'Harmonie Fr,Société de Bienfaisance française de Tunis
L1912-01429,HUC Albert-Victor-Isidore,L1912-01429,resolved,ORG:harmonie francaise,Harmonie Française,vice_president,person_entry_statement,,230,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f254.item,Bienfaisance française de Tunis. Ancien vice-président de l'Harmonie Française; président de l'Association des petits ,Harmonie Française
L1912-01429,HUC Albert-Victor-Isidore,L1912-01429,resolved,ORG:association des petits fonctionnaires,Association des petits fonctionnaires,president,person_entry_statement,,230,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f254.item,vice-président de l'Harmonie Française; président de l'Association des petits fonctionnaires; ancien président de la Section tunisie,Association des petits fonctionnaires
L1912-01429,HUC Albert-Victor-Isidore,L1912-01429,resolved,ORG:section tunisienne du comite de colonisation de paris,Section tunisienne du Comité de colonisation de Paris,president,person_entry_statement,,230,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f254.item,"ation des petits fonctionnaires; ancien président de la Section tunisienne du Comité de colonisation de Paris; ancien rédacteur au «Pilori Tunisien»,",Section tunisienne du Comité de colonisation de Paris
L1912-01429,HUC Albert-Victor-Isidore,L1912-01429,resolved,L1912-00582,Chambre de Commerce de Tunis,treasurer,person_entry_statement,1885,230,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f254.item,"r municipal de Tunis, 1885-1889; ancien trésorier de la Chambre de Commerce de Tunis (1"" élection T8S5-1S91).",Chambre de Commerce de Tunis
L1912-01443,IMBERT Marie-Antoine-Paul,L1912-01443,resolved,ORG:gouvernement pres le conseil de guerre de tunis,Gouvernement près le Conseil de guerre de Tunis,commissioner,person_entry_statement,,235,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f259.item,s de guerre de Grenoble et d'Orléans et commissaire du Gouvernement près le Conseil de guerre de Tunis pendant près de 3 ans. Etant sous-lieutenant au 2' zouaves à ,Gouvernement près le Conseil de guerre de Tunis
L1912-01451,INERNY Mac,L1912-01451,resolved,ORG:institut des mines et de la metallurgie et des ingenieurs des mines a l,Institut des Mines et de la métallurgie et des Ingénieurs des mines à L,member,person_entry_statement,,236,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f260.item,Ecole Technique (P. Morgan) à. Swansea. Membre de l'Institut des Mines et de la métallurgie et des Ingénieurs des mines à Londres. Représentant de la maison Vivian,Institut des Mines et de la métallurgie et des Ingénieurs des mines à L
L1912-01463,INVERSIN Louis,L1912-01463,resolved,ORG:union des societes de gymnastique d algerie et de tunisie,Union des Sociétés de gymnastique d'Algérie et de Tunisie,vice_president,person_entry_statement,,242,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f266.item,"ançaise de gymnastique, fondée en 1902; vice-président de l'Union des Sociétés de gymnastique d'Algérie et de Tunisie (1909); détient le championnat de la mar",Union des Sociétés de gymnastique d'Algérie et de Tunisie
L1912-01463,INVERSIN Louis,L1912-01463,resolved,ORG:jury au concours de sotif,Jury au Concours de Sôtif,member,person_entry_statement,,242,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f266.item,nat de la marche (43 kil.) depuis 1904; membre du Jury au Concours de Sôtif (1909). A collaboré au bulletin de l'Ass,Jury au Concours de Sôtif
L1912-01464,INVERSIN H.,L1912-01464,resolved,ORG:societe suisse a tunis,Société Suisse à Tunis,founder,person_entry_statement,,242,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f266.item,en élève du jardin botanique de Genève. Fondateur de la Société Suisse à Tunis en 1884. TRAVAUX : Créateur des premiers vignob,Société Suisse à Tunis
L1912-01466,ISNACK Victor,L1912-01466,resolved,ORG:syndicat d irrigation de rohia,Syndicat d'irrigation de Rohia,director,person_entry_statement,,242,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f266.item,"23"" dragons; ancien agent des Finances. Directeur du Syndicat d'irrigation de Rohia. Membre du Jury dans différents conconi",Syndicat d'irrigation de Rohia
L1912-01466,ISNACK Victor,L1912-01466,resolved,ORG:jury dans differents conconis agricoles,Jury dans différents conconis agricoles,member,person_entry_statement,,242,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f266.item,teur du Syndicat d'irrigation de Rohia. Membre du Jury dans différents conconis agricoles.Deux médailles de bronze (Concours agri,Jury dans différents conconis agricoles
L1912-01481,JULIEN Cyprien-Edouard-Paul,L1912-01481,resolved,ORG:union nationale du commerce exterieur,Union nationale du Commerce extérieur,member,person_entry_statement,,245,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f269.item,culture (Congrès constitutif d'Amiens); membre de l'Union nationale du Commerce extérieur; délégué pour la Tunisie de l'Associati,Union nationale du Commerce extérieur
L1912-01481,JULIEN Cyprien-Edouard-Paul,L1912-01481,resolved,L1912-01457,Institut de Carthage,member,person_entry_statement,1893,245,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f269.item, l'Association internationale du froid; membre de l'Institut de Carthage. A publié dans la «Revue» clés études :,Institut de Carthage
L1912-01502,KËRAMBRIEG,L1912-01502,resolved,ORG:association cies prnneunsi,Association cies prnneunsi,president,person_entry_statement,,248,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f272.item,"mandé à l'école de cavalerie de Saumur. Président de l'Association cies prnneunsi.es iimisiens; v.- près, cie l'Institut ",Association cies prnneunsi
L1912-01502,KËRAMBRIEG,L1912-01502,resolved,ORG:comile directeur de la societe de geographie commerciale,Comité directeur de la Section tunisienne de la Société de Géographie c,member,person_entry_statement,,248,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f272.item,"; v.- près, cie l'Institut de Carthage; membre du Comité directeur de la Section tunisienne de la Société de Géographie commerciale de Paris; membre du Comiétô d",Comité directeur de la Section tunisienne de la Société de Géographie c
L1912-01502,KËRAMBRIEG,L1912-01502,resolved,ORG:comieto d hivernage,Comiétô d'Hivernage,member,person_entry_statement,,248,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f272.item,"été de Géographie commerciale de Paris; membre du Comiétô d'Hivernage, du Comité des Sites et Monuments, char",Comiétô d'Hivernage
L1912-01506,KHAIRALLAH Ben Moslefa,L1912-01506,resolved,L1912-00154,Association des Anciens Elèves du Collège Sadiki,president,person_entry_statement,1905,249,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f273.item,"e Sadiki, interprète au Tribunal mixte. Président de l'Association des Anciens Elèves du Collège Sadiki. Membre du Cercle tunisien.'",Association des Anciens Elèves du Collège Sadiki
L1912-01506,KHAIRALLAH Ben Moslefa,L1912-01506,resolved,L1912-00556,Cercle tunisien,member,person_entry_statement,1908,249,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f273.item,n des Anciens Elèves du Collège Sadiki. Membre du Cercle tunisien.',Cercle tunisien
L1912-01518,KHIAT Joseph,L1912-01518,resolved,ORG:office de publicite,Office de publicité,director,person_entry_statement,,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item,"1.876, Tunis. Rédacteur du «Takkadoum». Directeur de l'Office de publicité, 25, avenue Jules-Ferry, Tunis. Ancien ",Office de publicité
L1912-01526,KLEPPER Georges,L1912-01526,resolved,ORG:section de beja des amis des arbres en tunisie,Section de Tunis de la Société des Amis des Arbres,honorary_president,person_entry_statement,,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item,"classe (1"" janvier 1909) au même posté. Président d'honneur de la Section de Béja des Amis des Arbres en Tunisie, du Cercle de la Ligue de l'Enseignemen",Section de Béja des Amis des Arbres en Tunisie
L1912-01526,KLEPPER Georges,L1912-01526,resolved,ORG:comite du concours hippique de tunis,Comité du Concours Hippique de Tunis,member,person_entry_statement,,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item,légué à Béja du Touring-Club de France; membre du Comité du Concours Hippique de Tunis; membre de la Société des Courses de Tu,Comité du Concours Hippique de Tunis
L1912-01526,KLEPPER Georges,L1912-01526,resolved,ORG:societe des courses de tunis,Société des Courses de Tunis,member,person_entry_statement,,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item,"u Comité du Concours Hippique de Tunis; membre de la Société des Courses de Tunis; de la Société des.Girondins,de la Soci",Société des Courses de Tunis
L1912-01526,KLEPPER Georges,L1912-01526,resolved,ORG:section de beja des amis des arbres en tunisie,Section de Tunis de la Société des Amis des Arbres,founder,person_entry_statement,,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item,ration cie la race des. poneys de Béja. Fondateur de la Société des Amis des Arbres en Tunisie. Plantation du bois d'eucalyptus de Med,Société des Amis des Arbres en Tunisie
L1912-01526,KLEPPER Georges,L1912-01526,resolved,ORG:jury clu concours de sousse,Jury nu Concours général de Tunis,member,person_entry_statement,,250,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f274.item,la nécessité du reboisement en Tunisie; membre du Jury nu Concours général de Tunis en 1907. Mission de quatre mois dans l'oasis d',Jury nu Concours général de Tunis
