entry_id,headword,sort_key,entry_type,classification_rule,segmentation_rule,page_first,page_last,view_first,view_last,n_chars,n_paragraphs,n_portraits,ocr_confidence,page_url,image_url,text
L1912-01754,Melk,MELK,topic,residual,alphabetical_window,286,287,310,311,592,2,0,0.9591,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f310.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f310/full/full/0/native.jpg,"Melk. On donne le nom de melk à la propriété libre. C'est la propriété clans son sens le plus absolu, clans toute sa plénitude. C'est, le doniinium du droit romain; la. propriété de noire droit civil (art. 544). Elle emporte, de sa nature, la propriété du sol el, du sous-sol. 11 y a. lieu, cependant, d'en excepter, d'après le droit tunisien, les sources, qui ont, été incorporées au domaine public, et les mines, qui font partie du domaine privé de l'Etat. Un des principaux caractères de la propriété melk en 'Tunisie est l'indivision. («La 'Tunisie», de Gaudiani et Thiaucourt, page 223.)"
L1912-01755,MELLITA,MELLITA,place,administrative_unit,anchor_surname,287,287,311,311,163,1,0,0.9366,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MELLITA. C. c. de Gabès, ann. de Djerba, caïdat de l'Arad. Village assez important, à l'ouest et à 4 kil. de J-loumlSouk. Ruines romaines, l'ours à. chaux. I""). A."
L1912-01756,MELLOUNECH,MELLOUNECH,place,administrative_unit,anchor_surname,287,287,311,311,130,1,0,0.9635,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MELLOUNECH. C. c. et caïdat de Sfax, à 33 k. de Ksour-Essaf, à S k. de Chebba et à 55 k. au nord de Sfax. Nombreux oliviers. D. A."
L1912-01757,MÊME,MEME,person,forenames_and_life_dates,anchor_surname,287,287,311,311,317,1,0,0.8932,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MÊME (René), 3 nov. 1864, Bocé, canton de Baugé (M.-el-L.), off. du NichanIffikhar. Receveur dos Douanes à La Goulette. 11 fév. 1885 (comme militaire nu 4' chasseurs d'Afrique). ETUDES : Ecole primaire super, de Paris-Montmartre. Entré dans l'administration des Douanes à sa libération du service militaire, en 1.889."
L1912-01758,MÉNAGE,MENAGE,person,caps_headword_with_date,anchor_surname,287,287,311,311,145,1,0,0.8942,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MÉNAGE, 18*17, oll du Nichan-IffiKiiar. Entreposeur des Monopoles à Sousse. Entré dans l'administration en janvier 1891. Décédé à Sousse en 1911."
L1912-01759,MENATTI,MENATTI,person,forenames_and_life_dates,anchor_surname,287,287,311,311,285,1,0,0.9185,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENATTI (Atlilio) (le D'), 30 oct. 1861,. Fresirio (Italie), chev. de la Couronne d'Italie, off. du Nichan-lflikhar. Médecin-chirurgien à Mahdia. 10 janv. 1888. ETUDES : Université de Rome. Capitaine médecin clans la réserve. Président de la Sociela operaia ltaliana di mutuo soccorso."
L1912-01760,MENCHIA,MENCHIA,place,administrative_markers,anchor_surname,287,287,311,311,97,1,0,0.973,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENCHIA. M'err. Mil., poste de Kebili, caïdat du Nefzaoua, à 1.5 k. au nordouest de Kebili. D. A."
L1912-01761,MENNI,MENNI,place,administrative_unit,anchor_surname,287,287,311,311,62,1,0,0.894,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,MENNI. C. c. aBefidal de Bizerte. Village près de Emzib. D. A.
L1912-01762,MENOTTI,MENOTTI,person,forenames_and_life_dates,anchor_surname,287,287,311,311,221,3,1,0.8294,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENOTTI (Antoine), 17 mars 1847, B.ône, officier du Nichan-Iftikhar. Syndic de faillites et arbitre de commerce à Sousse. 1888. Principal clerc d'av.-dél. depuis 1868. Membre de diverses sociétés. Campagne d'Algérie 1871."
L1912-01763,MENSOUR,MENSOUR,person,caps_headword_with_date,anchor_surname,287,287,311,311,83,1,0,0.893,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENSOUR (Mostapha ben), 1833, Tunis. Négociant; aminé du souk El-Allarine de Tunis."
L1912-01764,MENSOUR,MENSOUR,person,caps_headword_with_date,anchor_surname,287,287,311,311,71,1,0,0.887,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENSOUR (Taïeb ben), 1863, Tunis. Négociant au souk El-Attarine, Tunis."
L1912-01765,MENVIELLE,MENVIELLE,person,forenames_and_life_dates,anchor_surname,287,287,311,311,585,2,0,0.8919,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENVIELLE (Jean) (le D'), 10 sept. 1.S72, Bagnères-de-Bigorre (H.-Pyr.), off. d'Académie, off. du Nichan-Iftikhar. Médecin à Nabeul. Mai 1902. ETUDES : F ac u 1 l é mixte de médecine et de pharmacie de Toulouse. Médecin et pharmacien ; ex-interne des hôpitaux de Toulouse ; lauréat de l'a Faculté de médecine ; prix de 4° année .de méd., prix de t h è s e. Aidemajor de 2' cl. de territoriale. Président du groupe de Nabeul de la Mutuelle Tunisienne. Tu AV. Construction et organisation à Nabeul, avec le concours des Habous, de la première infirmerie indigène de la Régence : 45 lits."
L1912-01766,MENZEL,MENZEL,place,administrative_markers,anchor_surname,287,287,311,311,180,1,0,0.9334,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENZEL. C. c'. de Gabès, caïdat de l'Arad, gros bourg indigène à 2 kil. de Gabès. Fut bombardé lors de l'occupation. Population : 8.000 hab., dont 500 Israélites. Marché important."
L1912-01767,MENZEL-ABDERRHAMANE,MENZELABDERRHAMANE,place,administrative_unit,anchor_surname,287,287,311,311,405,1,0,0.9669,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENZEL-ABDERRHAMANE. C. C. et c' de Rizerie, à 5 k. de Bizerte. Village dont, la fondation remonte à l'an 700, bâti au bord du lac, sur les ruines d'un établissement romain. D'après une légende, il y aurait, en face du village, une ville submergée dans les eaux du lac; quand le temps est calme, les pêcheurs voient encore, paraît-il, les ruines de cette ville. Le groupement compte 1.500 habitants. D. A."
L1912-01768,MENZEL-BOU-ZELFA,MENZELBOUZELFA,place,administrative_unit,anchor_surname,287,287,311,311,402,1,0,0.8845,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENZEL-BOU-ZELFA. C. c. de Grombalia, caïdat clu Cap-Bon. ^a, (S), point terminus de la ligne de Fondoulc-Djedid à Menzel-bou-Zelfa par Soliman, à 36 k. de Nabeul et à 9 k. de Soliman. Village entouré de nombreux jardins, oliviers, orangers, citronniers, etc. si (F. R.) ^ fè. 2.500 hab. Altitude 60 mètres. Marché le jeudi (très important pour le bétail et les céréales). 470.000' oliviers. Huileries."
L1912-01769,MENZEL-DAR-BEL-OUAR,MENZELDARBELOUAR,place,administrative_unit,anchor_surname,287,287,311,311,222,1,0,0.9413,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENZEL-DAR-BEL-OUAR. C. c. et caïdat de Sousse. S8, (A) sur la ligne de Tunis (1.1.4 k.) à Sfax (1.69 k.), à 13 k. d'Enfidaville. D. A. Ruines romaines. Embarquement de céréales; salines, débit de tabac. (V. Dar-bel-Ouar.)"
L1912-01770,MENZEL-DJEMIL,MENZELDJEMIL,place,administrative_unit,anchor_surname,287,288,311,312,595,1,1,0.9437,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f311.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f311/full/full/0/native.jpg,"MENZEL-DJEMIL. C. c. et caïdat de Bizerte. Village indigène à 6 kil. de Bi- zorle, fondé, il y a 500 ans, par un nègre du nom de DjemiLqui s'établit avec sa famille sur lés pentes,' alors couvertes de forêls, venant mourir au bord du lac de Bizerte. Le village, pendant assez longtemps, fut donc habile par une population du plus fiel ébène, mais des familles arabes se groupèrent autour de Djemil, el, ""eu à lieu le. sang se mêla. Aujourd'hui encore, là population de ce village porte l'empreinte nègre très caractérisée. Le groupement ne Menzel-Djemil compte 2.(i()0 hab. [g! Ï[*> école mixte."
L1912-01771,MENZEL-KAMEL,MENZELKAMEL,place,administrative_unit,anchor_surname,288,288,312,312,209,1,0,0.9367,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MENZEL-KAMEL. C. c. de Sousse, caïdat de Monastir. Village arabe à 9 k. de Djennnal et desservi 'par la station de Bourcljino-Menzel-Kiimel.sur la ligne B.-G. de Sfax à Sousse. 1.800 habitants.- Elevage. D. A."
L1912-01772,MENZEL-TEMIME,MENZELTEMIME,place,administrative_unit,anchor_surname,288,288,312,312,351,1,0,0.9295,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MENZEL-TEMIME. C. c. de Grombalia. caïdat du Cap-Bon. Ville arabe de 5.000 hab., à 50 k. de Nabeul el à 13 le. de Kolibia, reliée par une roule à Nabeul el, à. Kolibia. Altitude 70 mètres. Marché le mardi. Céréales, oliviers, huileries, élevage de bestiaux, tsi î[-, école mixte, bureaux des Contributions diverses et des Monopoles, débit do ta 1 bac."
L1912-01773,MERCIER,MERCIER,person,forenames_and_life_dates,anchor_surname,288,288,312,312,403,1,0,0.8808,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MERCIER (François), 1:8 nov. 1S71, Sôtir (Algérie), oiï. du Nichan-II'likhar. Receveur des Postes à Djerba. Fév. 1885. E'i'uniîs : lycée de Conslanline. SUCCKSS' : commis à. Gabès, receveur à Foiun-Talahouino, Zarzis, Souk-el-Khemis el, Nabeul. Membre de la Société de retraites Le Prolétariat de l'Avenir, de l'Association générale de l'Office postal, de In. Société mutuelle de France et des Colonies."
L1912-01774,MERCIER,MERCIER,person,caps_headword_with_forenames,anchor_surname,288,288,312,312,459,4,0,0.9348,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MERCIER (Norbert), Avignon (Vancluse), off. du Nichan-Iftikhar, chev. de l'Etoile noire tanneur à Tunis, actuellement négociant à Alger. 18 9 9. S.-off. secr. d'état-maj. dans la rés. SUCCESS' : agent général des compagnies d'assurances «Aigle» (incendie et v i e) et <(Zurich» (accidents); administrateur des mines de iviienana, près criM-Arouça; anc. près, de la soc. provençale «Lou Mistraou»; ancien syndic-expert près les tribunaux de Sousse el de Tunis."
L1912-01775,MERLIN,MERLIN,person,forenames_and_life_dates,anchor_surname,288,288,312,312,535,1,1,0.9195,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MERLIN (Alfred-Maurice-Joseph), 13 mars 1S76, Orléans, off. de l'Instruction publique, comm. du Nichan-Iftikhar. Directeur des Antiquités et Arts, plateau Charles-Quint, Tunis. Mai 1901. ETUDIÏS : Ecole normale supérieure de Paris, Ecole française de Rome; agrégé d'histoire et de géographie; docteur"" èslelli'es: lauréat du prix Bordin à. l'Académie des Inscriptions en 1907. Fouilles à. Dougga en 1901 et 1902; missions en Tunisie en 1.904 el 1905. Auteur de «L'Avenlin dans l'antiquité»; «Les revers monétaires de l'empereur Nerva»."
L1912-01776,MERRAZIG,MERRAZIG,place,administrative_markers,anchor_surname,288,288,312,312,86,1,0,0.7983,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MERRAZIG. G. c. et caïdat de Bizerte, village n 10 kil. de Bizerte. Débit de tabac. '"""
L1912-01777,MESDOUR,MESDOUR,place,administrative_unit,anchor_surname,288,288,312,312,71,1,0,0.9355,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MESDOUR. C. c. de Sousse, caïdat de Monastir, à S k. de Djeimnal. D. A."
L1912-01778,MESRATYA,MESRATYA,cross_reference,see_also_only,anchor_surname,288,288,312,312,41,1,0,0.868,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,MESRATYA. (V. Fondouk - DjediciMosralyn.)
L1912-01779,MESSADINE,MESSADINE,place,administrative_unit,anchor_surname,288,288,312,312,197,1,0,0.9276,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"MESSADINE. C. c. et, caïdat de Sousse, à 6 k. de Sousse. Village de 780 hab., altitude 50 mètres. Culture d'oliviers, arbres fruitiers el céréales. Commerce d'huile et de bestiaux. Ecole mixte.D.A."
L1912-01780,METAMEUR,METAMEUR,place,administrative_unit,anchor_surname,288,288,312,312,86,1,0,0.9447,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"METAMEUR. Terr. Mil., Poste de Médenine, caïdat du Nefzaouu, à 7 k. de Médenine. D. A."
L1912-01781,METHOUIA,METHOUIA,place,administrative_unit,anchor_surname,288,288,312,312,80,1,0,0.955,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"METHOUIA (LA). C. c. de Gabès, caïdat de l'Arad. à 15 k. au nord de Gabès. D. A."
L1912-01782,METIR,METIR,place,administrative_unit,anchor_surname,288,288,312,312,116,1,0,0.873,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"METIR (BENI-). C. c. de Souk-el-Arba, ann. de Tabarca. caïd ni d'Aïn-Drnliam. Posle forestier à 8 le. d'A'in-Druhnm."
L1912-01783,METLAOUI,METLAOUI,place,administrative_unit,anchor_surname,288,288,312,312,677,1,0,0.9396,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"METLAOUI. C. c. el caïdat, de Gafsa. Contre où sont concentrées les importantes installations de la Compagnie de Gafsa (bureaux, maisons des employés européens, village ouvrier). Ce village est relié à Philippe-Thomas par un- embranchement, qui se prolonge au delà, dans la .direction des carrièi'es,et auquel font suite des voies ferrées à traction électrique de moindre écarlemenl. Les installations de la mine, et l'aménagement des carrières sont très bien compris et très intéressants n visiter; plusieurs milliers d'ouvriers y sont occupés. El 4* p|-, commissariat clé police, école franco-arabe, médecins, infirmerie, bureau des Contributions diverses, église catholique."
L1912-01784,METLAOUI-GARE,METLAOUIGARE,person,forenames_and_life_dates,anchor_surname,288,289,312,313,805,2,0,0.9479,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f312.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f312/full/full/0/native.jpg,"METLAOUI-GARE. (V. Philippe - Thomas.) MÉTRAL (Armand-Roger), Alger. Ingénieur, directeur du réseau de la Compagnie des Tramways de Tunis, 2, rue d'Alger. Bureaux : av. Jules-Ferry pro- - longée, Tunis. 28 mai 1910. SUCCESS' : directeur de divers réseaux de tramways en France; en dernier lieu directeur du réseau des tramways de Nancy. 'TUAVAUX : a été pendant son séjour à Nancy membre de la Commission de réception à l'Exposition internationale de l'Est de la France; membre du Conseil de la Société Industrielle de l'Est (section Trans- ports); membre du Comité des Fêtes de la ville de Nancy. ' Electrification des Tramways de Saint-Quentin; création de nouvelles lignes de tramways à Nancy el dans sa banlieue. Diplôme et.médaille de collaborateur à. l'Exposition de l'Est de la France, Nancy, 1909."
L1912-01785,METLINE,METLINE,place,administrative_unit,anchor_surname,289,289,313,313,201,1,0,0.895,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f313/full/full/0/native.jpg,"METLINE. C. c. et caïdat de Bizerte, à 10 k. d'El-Alia. au bord de la mer et . à S le. de Ras-el-Djebel. 1.000 hab. Vignobles couvrant 22 hect. Culture de l'olivier, de la vigne; arbres fruitiers. D.A."
L1912-01786,MEZZOUNA,MEZZOUNA,place,administrative_unit,anchor_surname,289,289,313,313,163,1,0,0.9156,https://gallica.bnf.fr/ark:/12148/bpt6k5505300s/f313.item,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5505300s/f313/full/full/0/native.jpg,"MEZZOUNA. C. c. et caïdat de Sfax. 'M (S) sur la ligne S.-G. de Sfax (98 k.) à Redeyef (1.87). Marché quotidien pendant la' saison de l'alfa, débit de tabac. D. A."
