entry_id,person,order,order_country,grade,position,context
L1912-00902,DJEHANE,palmes_academiques,France,officier,40,"DJEHANE (El-Hadi),. 1870, Tunis, off. d'Académie, off. du Nichan-"
L1912-00902,DJEHANE,nichan_iftikhar,Tunisia,officier,58,"adi),. 1870, Tunis, off. d'Académie, off. du Nichan-lftikhar, Institut"
L1912-00902,DJEHANE,ouissam_alaouite,Morocco,,162,"ge Sadiki, Tunis. ETUDES : collège Sadiki et Alaoui; brevet élémentair"
L1912-00907,DJELLOULI,legion_honneur,France,officier,37,"DJELLOULI (Sadok), Tunis, off. de la Légion d h o nneur, offic"
L1912-00907,DJELLOULI,palmes_academiques,France,officier,71,"off. de la Légion d h o nneur, officier de l'Instruction publique,gran"
L1912-00907,DJELLOULI,nichan_iftikhar,Tunisia,grand_cordon,121,"uction publique,grand cordon de l'Ahed et du Nichan - Iftikhar, comman"
L1912-00907,DJELLOULI,saint_stanislas,Russia,commandeur,160,"et du Nichan - Iftikhar, commandeur de Saint-Stanislas de Russie,grand"
L1912-00908,DJELLOULI,legion_honneur,France,officier,37,"DJELLOULI (Taïeb), Tunis, off. de la Légion d'honneur, grand c"
L1912-00908,DJELLOULI,nichan_iftikhar,Tunisia,grand_cordon,71,"off. de la Légion d'honneur, grand cordon du Nichan-lftikhar, comm. de"
L1912-00908,DJELLOULI,palmes_academiques,France,officier,134,"omm. de l'ordre de SaintStanislas, off. de l'Instruction publique. Min"
L1912-00925,DJILANI,saint_stanislas,Russia,chevalier,77,"Nichanlftikhar, chev. de l'Ordre russe de S'-Slanislas. Caïd de Bizert"
L1912-00925,DJILANI,ouissam_alaouite,Morocco,,149,ETUDES : école des Frères à Tunis; collèges Alaoui et Sadiki. SUCCESS
L1912-00929,DOLLIN DU FRESNEL,palmes_academiques,France,officier,87,"12 août 1855, Ixelles (Belgique), off. de l'Instruction publique et d"
L1912-00929,DOLLIN DU FRESNEL,merite_agricole,France,officier,114,"gique), off. de l'Instruction publique et du Mérite agricole, gr.-off."
L1912-00929,DOLLIN DU FRESNEL,nichan_iftikhar,Tunisia,officier,143,"publique et du Mérite agricole, gr.-off. du Nichan - Iftikhar, chev."
L1912-00929,DOLLIN DU FRESNEL,leopold_belgique,Belgium,chevalier,182,"f. du Nichan - Iftikhar, chev. de l'ordre de Léopold et de plusieurs o"
L1912-00930,DOLOT,legion_honneur,France,commandeur,76,"28 mai 1847, Premery (Nièvre), comm. do la. Lésion d'honneur, off. de"
L1912-00930,DOLOT,merite_agricole,France,chevalier,136,"r, off. de l'Tnstrnc tion publique, chev. du Mérite agricole, gr. off."
L1912-00930,DOLOT,nichan_iftikhar,Tunisia,grand_officier,165,"lique, chev. du Mérite agricole, gr. off. du Nichan - Iftikhar, chev."
L1912-00940,DOUGNAC,palmes_academiques,France,officier,84,"Saint-Vincent-de-Pertignes (Gironde), off. d'Académie, off. du Nichan-"
L1912-00940,DOUGNAC,nichan_iftikhar,Tunisia,officier,102,"ertignes (Gironde), off. d'Académie, off. du Nichan-lftikhar. Anc. pro"
L1912-00940,DOUGNAC,ouissam_alaouite,Morocco,,144,du Nichan-lftikhar. Anc. profess. au collège Alaoui à Tunis. 14 oct. 1
L1912-00945,DOZEVILLE,palmes_academiques,France,officier,72,"9 février 18 6 2, La Carneille (Orne), off.d'Académie, comm. du Nichan"
L1912-00945,DOZEVILLE,nichan_iftikhar,Tunisia,commandeur,91,"a Carneille (Orne), off.d'Académie, comm. du Nichan - Iftikhar. Receve"
L1912-00947,DRAMARD,palmes_academiques,France,officier,62,"arie), 14 oct,. 1.860, Evreux (Eure), off. d'Académie, comm. du Nichan"
L1912-00947,DRAMARD,nichan_iftikhar,Tunisia,commandeur,81,"60, Evreux (Eure), off. d'Académie, comm. du Nichan-Iflikhar, off. de"
L1912-00957,DUBOS,legion_honneur,France,chevalier,34,"DUBOS (Henri), 1829, chev. de la, Légion d'honneur, gr. off"
L1912-00957,DUBOS,nichan_iftikhar,Tunisia,grand_officier,64,", chev. de la, Légion d'honneur, gr. off. du Nichan.Iftikhar, chev. de"
L1912-00957,DUBOS,leopold_belgique,Belgium,chevalier,101,"off. du Nichan.Iftikhar, chev. de l'ordre de Léopold, ingénieur princi"
L1912-00959,DUBOURDIEU,palmes_academiques,France,officier,115,"pioi nff flp la Léo-ion d'honneur, off. de l'Instruction publique, che"
L1912-00959,DUBOURDIEU,merite_agricole,France,chevalier,146,"ur, off. de l'Instruction publique, chev. du Mérite agricole, gr. cord"
L1912-00959,DUBOURDIEU,nichan_iftikhar,Tunisia,grand_cordon,177,"que, chev. du Mérite agricole, gr. cordon du Nichan-lftikhar, off. de"
L1912-00959,DUBOURDIEU,leopold_belgique,Belgium,officier,213,"ordon du Nichan-lftikhar, off. de l'Ordre de Léopold de Belgique. Dire"
L1912-00960,DUBOURDIEU,legion_honneur,France,chevalier,69,"juin 1860, Mostaganem (Algérie), chev. de la Lésion d'honneur, off. de"
L1912-00960,DUBOURDIEU,palmes_academiques,France,officier,97,"ie), chev. de la Lésion d'honneur, off. de l'Instruction nnbliqué, gr."
L1912-00960,DUBOURDIEU,nichan_iftikhar,Tunisia,grand_officier,131,"off. de l'Instruction nnbliqué, gr. off. du Nichan-lftikhar. Inspecte"
L1912-00962,DUCROQUET,legion_honneur,France,officier,26,"DUCROQUET (P), off. de la Légion d'honneur, off. du"
L1912-00962,DUCROQUET,merite_agricole,France,officier,52,"ET (P), off. de la Légion d'honneur, off. du Mérite agricole, gr. croi"
L1912-00962,DUCROQUET,nichan_iftikhar,Tunisia,grand_croix,82,"nneur, off. du Mérite agricole, gr. croix du Nichan-lftikhar, décoré d"
L1912-00964,DUFFAU,palmes_academiques,France,officier,64,"déc. 1864, Montde-Marsan (Landes), off. de-l'Instruction publique, com"
L1912-00964,DUFFAU,nichan_iftikhar,Tunisia,commandeur,95,"s), off. de-l'Instruction publique, comm. du Nichan-lftikhar. Chef de"
L1912-00965,DUFFO,palmes_academiques,France,officier,40,"DUFFO (Louis), 29 avril 1853, off. de l'Instruction publique, che"
L1912-00965,DUFFO,merite_agricole,France,chevalier,71,"53, off. de l'Instruction publique, chev. du Mérite agricole. Agricult"
L1912-00966,DUFRÊNE,nichan_iftikhar,Tunisia,officier,75,"5 fév. 1869, Puget-sur-Argens (Var), off. du Nichan-lftikhar. Directeu"
L1912-00967,DUGLIN,palmes_academiques,France,officier,88,"68, Montoise-sur-Loire (Loir-etCher), off. d'Académie, off. du Nichanl"
L1912-00969,DUMAS,palmes_academiques,France,,102,"s), 1.7 juillet 1862, Loriol (Drôme), ôîf. d'Académie, off. du Nichan-"
L1912-00969,DUMAS,nichan_iftikhar,Tunisia,officier,120,"62, Loriol (Drôme), ôîf. d'Académie, off. du Nichan-lftikhar. Présiden"
L1912-00970,DUMERGUE,legion_honneur,France,chevalier,87,"avril 1840, Aix-enProvence, chevalier de la Légion d'honneur, officie"
L1912-00970,DUMERGUE,palmes_academiques,France,officier,116,"chevalier de la Légion d'honneur, officier d'Académie, commandeur du N"
L1912-00970,DUMERGUE,nichan_iftikhar,Tunisia,commandeur,140,"'honneur, officier d'Académie, commandeur du Nichan Iftikhar. Industri"
L1912-00974,DUPLAV,palmes_academiques,France,officier,98,"oire), Médaille d'or de la Mutualité, off. d'Académie. Médaille d'honn"
L1912-00974,DUPLAV,nichan_iftikhar,Tunisia,commandeur,148,"mie. Médaille d'honn. de sauvetage, comm. du Nichan-lftikhar. Sousingé"
L1912-00976,DUPOUX,merite_agricole,France,,53,"Charles, 4 nov. 1865. Djeba (Alger), orr. du Mérite agricole, off. du"
L1912-00976,DUPOUX,nichan_iftikhar,Tunisia,officier,78,"ba (Alger), orr. du Mérite agricole, off. du Nichan-lftikhar. Entrepre"
L1912-00976,DUPOUX,nichan_ed_dem,Tunisia,,410,05. Président de l'association des colons dg Pichon de 1.909 à. 191.0.
L1912-00977,DUPRÊ,legion_honneur,France,officier,59,"nov. 1S35, Meaux, (S.-etrMarne), off. de la Légion d'honneur; Médaill"
L1912-00977,DUPRÊ,medaille_coloniale,France,officier,77,"(S.-etrMarne), off. de la Légion d'honneur; Médaille coloniale, comm."
L1912-00977,DUPRÊ,nichan_iftikhar,Tunisia,commandeur,106,"gion d'honneur; Médaille coloniale, comm. du Nichan - Iftikhar. Contrô"
L1912-00978,DURAN,palmes_academiques,France,officier,54,"dré), 1.4 oct. 1877, Valence (Drôme), off. d'Académie, chev. du Mérite"
L1912-00978,DURAN,merite_agricole,France,chevalier,73,", Valence (Drôme), off. d'Académie, chev. du Mérite aericole. comm. du"
L1912-00978,DURAN,nichan_iftikhar,Tunisia,commandeur,99,"Académie, chev. du Mérite aericole. comm. du Nichan-lftikhar. Rédacteu"
L1912-00980,DUREL,palmes_academiques,France,officier,31,"DUREL (Alphonse), 1856, off. d'Académie, chev. du Mérite"
L1912-00980,DUREL,merite_agricole,France,chevalier,50,"(Alphonse), 1856, off. d'Académie, chev. du Mérite agricole, comm. du"
L1912-00980,DUREL,nichan_iftikhar,Tunisia,commandeur,76,"Académie, chev. du Mérite agricole, comm. du Nichan-lftikhar. Ingénieu"
L1912-00981,DUREL,palmes_academiques,France,officier,30,"DUREL (Auguste), 1851, off. d'Académie, off. du Nicbari"
L1912-00982,DUREL,palmes_academiques,France,officier,69,"n), 6 janv. 1878, Toulouse (H.-Gar.), off. d'Académie, off. du Nichan-"
L1912-00982,DUREL,nichan_iftikhar,Tunisia,officier,87,"Toulouse (H.-Gar.), off. d'Académie, off. du Nichan-lftikhar. Professe"
L1912-00982,DUREL,ouissam_alaouite,Morocco,,248,"ié, es lettres. Ancien professeur au collège Alaoui."
L1912-00984,DURMEYER,nichan_iftikhar,Tunisia,commandeur,75,"débre 1827, Mulhouse (Alsace), commandeur du Nichan-Iftik li a r. Offi"
L1912-00986,DURMEYER,nichan_iftikhar,Tunisia,officier,66,"rges-Aug u sl,e), i nov. 1866, Lyon, off. du Nichan-lftikhar. Greffier"
L1912-00987,DUSSOUILLEZ,nichan_iftikhar,Tunisia,officier,67,"-VictorLouis), 27 oct. 1878.. Paris, off. du Nichan-lftikhar. Chef du"
L1912-00988,DUVAL,palmes_academiques,France,officier,55,"eph), 1860, Montpellier (Hérault), off. de l'Instruction publique, che"
L1912-00988,DUVAL,merite_agricole,France,chevalier,86,"t), off. de l'Instruction publique, chev. du Mérite agricole, gr. off."
L1912-00988,DUVAL,nichan_iftikhar,Tunisia,grand_officier,115,"lique, chev. du Mérite agricole, gr. off. du Nichan-lftikhar. Proviseu"
L1912-00989,DUVAU,merite_agricole,France,chevalier,63,"sept. 1851, Soignolles (S.-ef-M.), chev. du Mérite agricole, off. de"
L1912-00989,DUVAU,nichan_iftikhar,Tunisia,officier,117,"ricole, off. de Tordre du Cambodge, coin' du Nichan-Iftikhar. Directeu"
L1912-00999,EICHMULER,palmes_academiques,France,officier,69,"D'), 25 oct. 1866, Vienne (Autriche), off. d'Académie. Médecin, 1.9, r"
L1912-01000,EIGENSCHENCK,palmes_academiques,France,officier,75,"9 septembre 1851, Monlargis (Loiret), off. d'Académie, comm. du Nichan"
L1912-01000,EIGENSCHENCK,nichan_iftikhar,Tunisia,commandeur,94,"onlargis (Loiret), off. d'Académie, comm. du Nichan-lftikhar. Secrétai"
L1912-01001,EIGENSCHENCK,palmes_academiques,France,officier,64,"lotte), Souilly-sur-I.oire (Nièvre), off. .d'Académie, off. du Nichan-"
L1912-01001,EIGENSCHENCK,nichan_iftikhar,Tunisia,officier,82,"r-I.oire (Nièvre), off. .d'Académie, off. du Nichan-lftikhar. Fondatri"
L1912-01012,EL ANNABI,nichan_iftikhar,Tunisia,officier,43,"EL ANNABI (Béchir), 15. juin 1871, off. du Nichan-lftikhar. Ancien f"
L1912-01012,EL ANNABI,ouissam_alaouite,Morocco,,135,ôtiaire agriculteur/Punis. ETUDES : collèges Alaoui et Sadiki. Brevet
L1912-01013,EL ANNABI,ouissam_alaouite,Morocco,,141,"ES : collège Sadiki, lycée Carnot et collège Alaoui; brevet élémentair"
L1912-01031,EL FOURATI,legion_honneur,France,chevalier,42,"EL FOURATI (Mohammed), Tunis, chev. dé la Légion d'honneur, off. d'"
L1912-01031,EL FOURATI,palmes_academiques,France,officier,67,"Tunis, chev. dé la Légion d'honneur, off. d'Académie, off. du Nichan-"
L1912-01031,EL FOURATI,nichan_iftikhar,Tunisia,officier,85,"a Légion d'honneur, off. d'Académie, off. du Nichan-lftikhar. Membre d"
L1912-01046,EL KAROUI,legion_honneur,France,officier,55,"(Mohammed). 27 avril 1847, Tunis, off. de la Légion d'honneur, off. de"
L1912-01046,EL KAROUI,palmes_academiques,France,officier,83,"unis, off. de la Légion d'honneur, off. de l'Instruction publique, du"
L1912-01046,EL KAROUI,nichan_iftikhar,Tunisia,officier,108,"'honneur, off. de l'Instruction publique, du Nichan-lftikhar. Chef du"
L1912-01066,EMONTS,palmes_academiques,France,officier,49,"TS (Charles), 30 déc. 1864, Paris, off. de l'Instruction publique, off"
L1912-01066,EMONTS,nichan_iftikhar,Tunisia,officier,79,"ris, off. de l'Instruction publique, off. du Nichan-lftikhar. Architec"
L1912-01072,ENDIGNOUX,palmes_academiques,France,officier,73,"Adolphe-Marie), 6 août 1859, Rome, off. d'A- cadémie, chev. du Mérite"
L1912-01072,ENDIGNOUX,merite_agricole,France,chevalier,91,"août 1859, Rome, off. d'A- cadémie, chev. du Mérite agricole, command."
L1912-01072,ENDIGNOUX,nichan_iftikhar,Tunisia,commandeur,120,"démie, chev. du Mérite agricole, command. du Nichan-lftikhar. Propriét"
L1912-01078,ENGERER,nichan_iftikhar,Tunisia,officier,49,"RER (William), 20 avril 1850, Malte, off. du Nichan-lftikhar. Propriét"
L1912-01079,ENNOURI,nichan_iftikhar,Tunisia,officier,49,"URI (M'hamed), 1828, Bône (Algérie), off. du Nichan-lftikhar, chev. du"
L1912-01082,ENRIQUEZ,palmes_academiques,France,,54,"(Guillaume). 14 mai. 1875, Tunis, ofil. de l'Instruction publique, che"
L1912-01082,ENRIQUEZ,merite_agricole,France,chevalier,85,"s, ofil. de l'Instruction publique, chev. du Mérite agricole, comm. du"
L1912-01082,ENRIQUEZ,nichan_iftikhar,Tunisia,commandeur,111,"publique, chev. du Mérite agricole, comm. du Nichan-lftikhar. Avocat à"
L1912-01091,Epargne Tunisienne,ouissam_alaouite,Morocco,,1741,"rier, directeur de l'école annexe du collège Alaoui, membres."
L1912-01093,EPINAT,palmes_academiques,France,officier,47,"INAT (Alexandre), 23 mai 1850, Paris, off. d'Académie, chev. du Mérite"
L1912-01093,EPINAT,merite_agricole,France,chevalier,66,"3 mai 1850, Paris, off. d'Académie, chev. du Mérite agricole, comm. du"
L1912-01093,EPINAT,nichan_iftikhar,Tunisia,commandeur,92,"Académie, chev. du Mérite agricole, comm. du Nichan-lftikhar. Propriét"
L1912-01094,EPINAT,palmes_academiques,France,officier,50,"T (Charles), 28 juillet 1868, Mahdia, off. d'Académie, chev. du Mérite"
L1912-01094,EPINAT,merite_agricole,France,chevalier,69,"llet 1868, Mahdia, off. d'Académie, chev. du Mérite agricole, off. du"
L1912-01094,EPINAT,nichan_iftikhar,Tunisia,officier,94,"'Académie, chev. du Mérite agricole, off. du Nichan-lftikhar. Colon et"
L1912-01097,ERRAIS,ouissam_alaouite,Morocco,,91,"rue Es-Sraïria, 1.7, Tunis. ETUDES : collège Alaoui, Ecole professionn"
L1912-01098,ERRERA,nichan_iftikhar,Tunisia,officier,66,"oct, 1.859, Pantolleria. (Italie), off. du .Nichan-lftikhar. Médecin-"
L1912-01099,ESCANO,nichan_iftikhar,Tunisia,officier,46,"SCANO (Ernest), 1.8 juin 1SC0,Tunis, off. du Nichan-lftikhar. Représen"
L1912-01101,ESPIAUT,palmes_academiques,France,officier,69,"20 novembre 1862, Nérac (L.-et-Gar.), off. d'Académie, Médaille d'honn"
L1912-01101,ESPIAUT,nichan_iftikhar,Tunisia,officier,120,"ie, Médaille d'honneur de 1"" classe, off. du Nichan-lftikhar, chev. du"
L1912-01101,ESPIAUT,christ_portugal,Portugal,chevalier,146,"1"" classe, off. du Nichan-lftikhar, chev. du Christ du Portugal. Commi"
L1912-01102,ESPITALIER,nichan_iftikhar,Tunisia,officier,56,"(Jules). 1865, Marseille (B.-du-R.), off. du Nichan-lftikhar. Chef d'o"
L1912-01106,ESTIBAL,palmes_academiques,France,officier,68,"amille), 4 mai 1870, Agen (L.-et-G.), off. d'Académie, off. du Nichan-"
L1912-01106,ESTIBAL,nichan_iftikhar,Tunisia,officier,86,"0, Agen (L.-et-G.), off. d'Académie, off. du Nichan-lftikhar. Chef de"
L1912-01110,EXIGA-KAYSER,medaille_coloniale,France,,72,"es), 20 avril 1.859, Jemmapes (Constantine), Médaille coloniale avec a"
L1912-01110,EXIGA-KAYSER,nichan_iftikhar,Tunisia,officier,135,"avec agrafes «Algérie» et Tunisie», off. du Nichan-lftikhar ! Proprié"
L1912-01111,EYMON,legion_honneur,France,chevalier,1123,"anv. 1857, Ravenne (Italie), chevalier de la Légion d'honneur, chevali"
L1912-01111,EYMON,couronne_italie,Italy,chevalier,1157,"lier de la Légion d'honneur, chevalier de la Couronne d'Italie. Agent"
L1912-01112,FABRY,legion_honneur,France,chevalier,61,"ste), 16 août, 1855, Marseille, chev. de la. Légion d'honn., off. de l"
L1912-01112,FABRY,palmes_academiques,France,officier,87,"ille, chev. de la. Légion d'honn., off. de l'Instruction publique, gr."
L1912-01113,FAGES DE LATOUR,legion_honneur,France,officier,74,"30 janv. 1862, Coutras (Gironde), off. de la Légion d'honneur, off. de"
L1912-01113,FAGES DE LATOUR,leopold_belgique,Belgium,officier,111,". de la Légion d'honneur, off. de l'Ordre de Léopold de Belgique, off."
L1912-01113,FAGES DE LATOUR,palmes_academiques,France,officier,142,"de l'Ordre de Léopold de Belgique, off. de l'Instruction publique, che"
L1912-01113,FAGES DE LATOUR,merite_agricole,France,chevalier,173,"ue, off. de l'Instruction publique, chev. du Mérite agricole, gr. croi"
L1912-01113,FAGES DE LATOUR,nichan_iftikhar,Tunisia,grand_croix,203,"ique, chev. du Mérite agricole, gr. croix du Nichan-lftikhar, comm. du"
L1912-01114,FAGOT,medaille_militaire,France,,53,"harles-Louis), 13 fév. 1862. Vertus (Marne), médaille militaire. Commi"
L1912-01116,FARGEON,nichan_iftikhar,Tunisia,officier,52,"(Jacques-Raoul). 7 mai 1889, Tunis, off. du Nichan-lftikhar. Pul-ilîi"
L1912-01117,FARHAT,legion_honneur,France,chevalier,86,"Bordj-Diouane, près du Mornag, chev. de la. Légion d'honneur, comm. d"
L1912-01117,FARHAT,nichan_iftikhar,Tunisia,commandeur,113,"nag, chev. de la. Légion d'honneur, comm. du Nichan-lftikhar. Caïd du"
L1912-01119,FATH,nichan_iftikhar,Tunisia,officier,62,"6 avril 1859, l'IsleAdam (S.-et-O.), off. du.Nichan-lftikhar, Médaille"
L1912-01119,FATH,medaille_coloniale,France,officier,79,"sleAdam (S.-et-O.), off. du.Nichan-lftikhar, Médaille coloniale, agraf"
L1912-01124,FAURE-DÈRE,merite_agricole,France,chevalier,82,"77, Ba.yonne (Basses-Pyrénées), chevalier du Mérite agricole Agriculte"
L1912-01131,FËLICI,nichan_iftikhar,Tunisia,officier,48,"ICI (Noël), 21. oct. 1.878, Ajaccio, off. du Nichan-lftikhar. Huissier"
L1912-01143,FERRAND,palmes_academiques,France,officier,59,"), 6 sept. 1S62, Clairvanx (Aube), off. de l'Instruction publique, che"
L1912-01143,FERRAND,merite_agricole,France,chevalier,90,"e), off. de l'Instruction publique, chev. du Mérite agricole, connu, d"
L1912-01144,FERRY,palmes_academiques,France,,337,"moral» el, celui du «16 mai»; ministre de l'Instruction publique dans"
L1912-01145,FERRY,legion_honneur,France,chevalier,81,"obre 1855, Avion (P.-de-Calais), chev. de la Lésion d'honneur Médaille"
L1912-01145,FERRY,medaille_coloniale,France,chevalier,98,"(P.-de-Calais), chev. de la Lésion d'honneur Médaille coloniale, agraf"
L1912-01145,FERRY,palmes_academiques,France,officier,146,"aille coloniale, agrafe « Tunisie » ; off. d'Académie, comm. du Nichan"
L1912-01145,FERRY,nichan_iftikhar,Tunisia,commandeur,165,"rafe « Tunisie » ; off. d'Académie, comm. du Nichan - Iftikhar. Médeci"
L1912-01147,FESLER,nichan_iftikhar,Tunisia,officier,65,"s, dit Anlony), 23 fév. 1870, Tunis, off. du Nichan-lftikhar. Asent de"
L1912-01148,FESQUET,nichan_iftikhar,Tunisia,officier,52,"(Adrien), 23 mai 1873, Croi (Gard), off. du Nichan-lftikhar. Institu"
L1912-01151,FEUILLE,palmes_academiques,France,officier,27,"FEUILLE (Henri), off. de l'Instruction publique,, ch"
L1912-01151,FEUILLE,merite_agricole,France,chevalier,59,"), off. de l'Instruction publique,, chev. du Mérite agricole, comm. du"
L1912-01151,FEUILLE,nichan_iftikhar,Tunisia,commandeur,85,"ublique,, chev. du Mérite agricole, comm. du Nichan-lftikhar. Huissier"
L1912-01154,FIESCHI,nichan_iftikhar,Tunisia,officier,67,"év. 1.865, Peheto-Bichisano (Corse), off. du Nichan-flikhar. Professeu"
L1912-01155,FIGRE,merite_agricole,France,chevalier,61,"7 juillet 1857, Margny (Ardennes), chev. du Mérite agricole, off. du"
